user_pseudo_id,days_of_browsing,t_clickcategory,t_viewcourse,t_search,t_sortfilter,t_viewteacher,t_clickbuy,t_clickproceed
1433030526.1647234151,3,3,30,1,,1,1,1
2070457645.1646196118,1,,2,,,,1,
487203823.1644201724,1,,16,,,,3,1
587566313.1642842088,1,,11,,,,2,
61f240434b6eef0084c772b0,1,33,48,5,7,7,1,
1188153858.1637751963,1,9,32,,6,,1,1
1555998519.1654703902,1,4,8,1,,,1,1
ad4c390b-c3d9-421c-b092-9f2a71bb7cec,2,,9,,1,,1,
1147930517.1644650745,2,13,40,1,1,,1,
1163515070.1647248147,1,15,16,,,,1,
28350296.1647334792,1,,16,4,,,1,
1695977329.1644640188,1,2,40,,,,1,
294943294.1642426415,1,,4,,,,1,1
b35801a6-19eb-4afb-bf77-e7416f60c0ba,1,,3,,,,1,
1015376761.1649926033,1,,2,,,,1,
307705564.1653639664,1,,4,,,,1,2
716831620.1641480499,1,,,,,,1,
2102487745.1646822060,1,1,2,,,,7,
5b63c1e31ee76e719f002571,2,7,18,,1,3,1,2
adefd257-e22e-47f7-ad4f-39c1c7e603e9,1,,,,,,1,
1812405751.1641648913,1,,4,,,,2,
a37835d5-e8b9-4538-8137-50509a30b30b,1,4,2,,2,,1,
692521062.1651475836,1,1,3,,,,1,
2006200125.1643617864,2,2,25,,,,1,
58afd6176029b345a1000040,2,4,5,,,,1,3
365497171.1642003523,1,,3,,,,1,
1171603510.1646190871,1,4,8,2,,1,1,
2059229966.1641581174,1,,13,,,,4,
2124555061.1641566880,1,,1,,,,1,
dab9c406-5f82-482a-958a-6e31e6cf7fd5,2,,12,,,,1,
1143549134.1641722665,2,1,5,,,,2,
1388006382.1649825159,1,3,5,,,,1,
5e4aa830cb5acb31d77689de,1,,10,,9,2,1,
1821206439.1647509057,1,1,2,,,,1,
5ab9d5cb1ee76e236a000714,1,,1,,,,1,
896837559.1654389062,1,3,17,,2,2,2,1
1466127177.1645951856,3,2,26,8,,,1,
5c0888754f27e819800001c2,3,6,7,,,1,1,1
248207613.1645500472,1,,29,,,,3,
108231818.1652014632,2,2,5,,,,1,
1100055911.1650524158,1,1,2,,,,1,
712362047.1648576354,1,,3,,,,1,
5a66c7bc0e126676a70005d3,1,1,4,,,,1,
1755541180.1645443601,4,9,34,,,,1,
955154380.1641546680,1,,17,,,1,1,
596d6135e7e9dd1c8d000bc9,2,6,39,,2,,3,
120970900.1641648645,1,,1,,,,2,
1835573401.1649509853,1,2,2,,,,1,
1482916644.1651161193,4,7,18,,,1,1,1
976894909.1641023594,1,,,,,,1,
1514896880.1645214948,2,,13,,,,1,
1120350721.1646825488,1,1,3,,,,3,
1815419155.1636117761,1,2,5,1,,,1,
1672748373.1642841550,1,3,14,,,,1,
644297999.1642825383,1,,5,,,,1,
71325805.1648724087,1,1,3,,,,1,
57c4e7ea9a311478fb000535,2,2,21,10,,2,1,1
1918171680.1643776383,2,5,46,,,,1,1
1980219072.1646137675,3,,22,,,,2,2
52a1cfa2-ec91-443b-9e11-6df086704a5f,2,4,4,1,,,1,2
1715611342.1644374044,1,,10,,,,1,
5dc593d8cb5acb33943537cf,3,9,47,,,,2,1
855774317.1652366953,2,1,6,1,,,2,2
2005944604.1641652595,1,,1,,,,2,
1494606677.1644476480,1,,10,,,,1,1
1778309582.1649164914,1,1,2,,,1,1,
518133137.1653195793,1,1,7,,,,1,
309069146.1647497756,1,3,9,2,,1,1,
60ff6a5b52ccca00440d7036,2,2,8,4,,,1,
820958468.1641002021,1,,,,,,1,
1875641011.1649258361,2,,5,,,,1,
59d70e520e12660384000160,3,,13,4,,,1,1
1723416912.1643970290,1,3,30,,1,,1,
944621951.1631978150,1,,30,1,,,1,1
1072557178.1644766962,2,,12,,,,4,
2087698010.1654487180,1,,6,,,,1,
638511029.1641968727,2,1,75,2,,,2,2
1610486371.1637837808,1,,24,,,,3,2
2096420264.1647424620,1,,2,,,,1,
1848065995.1641983917,2,6,12,1,,,1,1
1134074587.1640992575,1,,,,,,1,
437555423.1640320971,2,,5,,,,1,
477077495.1642050001,1,,2,,,,1,
1781312343.1644320358,1,,24,2,,,2,1
2125105747.1650889448,2,,10,2,,,1,
574974792.1649126197,1,1,3,,,1,1,
5c4568581ee76e0be2000224,2,3,5,1,,,1,
1320242994.1647249879,1,5,9,,,,1,
2023058121.1652079998,1,1,5,,1,,1,
724884801.1654179942,2,,6,,,,2,2
1051748601.1648444064,1,,4,,,,1,
1830807203.1647138778,1,1,3,,,,1,
788404605.1633348970,2,7,55,1,,,1,
5c0a22459f7bfc1a37000191,3,,5,,,,1,1
569332746.1642146498,4,1,23,,,,2,1
1106605391.1642434147,1,1,24,,,,1,
1356104953.1646824542,1,1,2,,,,2,
5a9569db1ee76e02360005e1,5,6,51,,3,,1,
127867955.1642044781,2,3,52,,4,,1,
1126987381.1650563485,1,4,6,,,1,1,
1785861305.1642593894,1,,4,,,,1,
1075743347.1646631813,4,4,52,3,,2,1,
212395147.1653968524,2,6,9,,,,1,
1893517132.1645787759,3,2,15,3,,,1,1
587614905.1643273548,2,,27,1,,,2,2
713118583.1642919753,1,,30,,,,2,
3d8f182c-ce02-4e51-bf26-ca616a203aea,1,,3,,,,1,
1672545735.1648701028,1,1,4,,2,,2,
595f0f38e7e9dd35e200120c,3,4,11,2,,,1,1
39ac869e-946f-43e9-bb51-f1d358e0d4ff,1,2,4,2,,,1,1
5926e7d79a311435320001b0,3,,4,,,,1,1
5d54f24a5962b40a9b9589ac,1,1,9,,,,1,
942722843.1641330583,1,,,,,,1,
1323236916.1642823127,1,,5,,,,1,
1964943323.1641991296,1,,22,1,,,2,
0d8b6193-0b77-4f58-9b1f-0e09a81cbb0f,1,,4,,,,1,
46547384.1647360912,1,8,33,5,1,1,2,
1339608925.1646419675,3,,8,,,,2,
5c522b3d4f27e85ce2000008,2,6,4,,,,1,
706280254.1650612519,3,8,42,1,2,,1,
142828265.1647939076,1,1,2,,,,2,
5e8277cfcb5acb2c03f77244,2,3,12,1,,3,3,4
5ecf371fcb5acb2b1bb5c075,1,5,6,,2,,1,
807045972.1641815473,1,,5,,,,1,
134282463.1644802283,1,,7,,,,1,
1959281861.1642602381,1,,8,,,,1,
683562104.1651880392,1,,9,,,,1,
359003831.1641819132,6,1,31,2,,,1,1
983090582.1648693866,1,1,2,1,,,1,
1546652639.1644488550,2,,44,7,,,3,4
129029503.1647057185,1,9,14,1,,,1,1
481640460.1642328977,1,2,6,,,,1,
544585593.1600139446,1,,3,,,1,1,
1712698017.1648193587,3,10,23,1,4,,1,
2131679746.1642218884,1,,23,,,,3,
5960b664e7e9dd42f00025ae,1,,13,,,,1,
1350240872.1648517627,1,3,12,,,1,1,1
5b5add2a9f7bfc29b8001cbf,4,,14,4,,,3,3
687476087.1649367809,1,1,2,,,,1,
1008380509.1646234032,1,,3,,,,1,
57e5f4b19a311439f2000386,1,,3,1,,,1,1
922121487.1645759423,1,3,6,2,,1,1,
589c23cf9a3114038f00005f,1,,31,1,,,1,
320516127.1643872946,1,,20,2,,,1,1
56f60ae6e7e9dd2772003cbe,2,20,27,,19,1,3,2
1882581625.1645841548,2,7,12,,,,1,1
231567041.1644379010,1,1,32,,,,1,
1009064265.1646831461,1,2,3,,,,6,
1851426929.1648648459,1,1,5,,,,1,
680573604.1646997039,1,1,2,,,,1,
355476676.1642426509,3,1,83,5,,,2,1
38889254.1644537082,3,4,59,,3,,3,1
1399379969.1641555985,1,,8,,,,4,
2079315675.1641656197,1,,1,,,,3,
1959041577.1644202553,1,,12,,,,1,1
46276004.1647761689,1,3,4,,1,,1,
f0eb6304-d20b-45fb-b52f-8a245deb8aef,3,,32,7,,1,3,3
1043817065.1651120119,4,1,26,,,,1,
57349587.1647253572,1,,3,,,,2,
25049704.1641539755,1,,,,,,1,
1397718205.1654290853,1,,10,1,,1,1,
1688686216.1641728777,1,,1,,,,1,
1697038183.1645166711,1,,19,,,,1,1
2055321286.1643067771,1,4,29,,,,1,1
314491845.1651646356,1,,5,1,,,1,
570785be9f7bfc608600f491,2,9,12,,,,2,3
59fb41291ee76e1f65007eb5,4,,42,1,,,1,
1982592826.1591809359,2,3,5,,2,,4,
67836820.1646129527,1,,3,,,,1,
1739528133.1646814176,1,2,7,,,,1,
1769401484.1643517990,1,1,14,,,,1,
55452142.1646373767,1,2,3,,,,4,
1461565405.1633528436,1,5,37,,,1,1,1
348185701.1648204471,1,1,3,,,,1,
1570457947.1644439207,2,5,42,,7,,2,
238836782.1641039151,1,,,,,,1,
1218924053.1652338481,1,,3,,,,1,
1240175357.1641953491,5,,11,,,,1,
1583426148.1644297845,1,1,52,,,,2,1
1005293141.1641493972,1,,,,,,1,
1490497221.1641004717,1,,,,,,1,
2036031205.1651541501,5,13,17,2,,1,2,2
2133448828.1651646447,1,2,14,,,,1,1
1824783419.1642918374,1,,15,,,,6,
1705663217.1650332540,1,,3,,,,1,
2069265130.1645586289,1,,15,,,,2,
1947676889.1643720827,3,2,37,2,,,1,1
09f0f772-8680-443b-bb3e-485664bac689,2,,9,,,,3,
293443033.1537664915,1,,4,1,,,1,
1053153089.1647677319,1,1,2,,,,1,
1653720409.1651384981,2,,6,,,1,1,
1579201160.1640992180,1,,,,,,2,
57c65478e7e9dd64460000be,2,13,6,,,,2,6
254821970.1649509194,1,1,5,,,,6,
297621044.1644747711,1,,7,,,,1,
1017970676.1643135348,2,,41,,,,1,1
222434395.1642146688,1,5,35,9,,,3,2
509099226.1641017665,1,,,,,,1,
1084738443.1647127998,1,,9,,,,3,
1982579716.1649850007,1,,4,1,,,1,
5b9616c84f27e82bb6001f87,2,,6,2,,,1,3
414166107.1651111508,1,1,4,,1,,1,
440368531.1654361902,2,1,25,1,,,1,1
58ad9cd6e7e9dd7ac2000000,1,,5,,,,1,
1725897761.1646619969,1,9,9,,,,1,
541071481.1642290820,3,,8,,,,2,
ac97a38e-3f0b-427f-8dd0-9af67d76cbe4,2,,3,,,,1,2
5abb47041ee76e10a8000b2f,1,,1,,,,1,
720638263.1642745250,1,,12,,,,1,
383047930.1641960706,2,2,18,2,,,1,2
1302236184.1648452768,1,,2,,,,1,1
636518354.1641054976,1,,,,,,1,
1228003377.1646885754,1,,4,,,,1,1
149267530.1648225038,1,1,8,3,,,1,
1582309167.1648077171,1,,3,,,,1,
2025248602.1642147803,3,15,80,,1,1,1,
2068928622.1647247525,2,4,23,2,,,1,2
1188540990.1642118497,1,,3,,,,2,
1989224993.1646536546,1,,7,1,,,1,
480698332.1644551634,1,,11,,,,1,1
1469963786.1652459955,3,5,9,,,,1,
1434734531.1646226912,1,,3,,,,1,
574c7f9c-0ba1-4325-aa61-0908857fea69,1,,3,,,,1,
5791e79de7e9dd09d3001adc,1,,14,,,,2,
957277587.1643174314,1,,5,,,,1,
578293808.1641963415,1,,11,,,,1,
2021547333.1640147858,1,4,5,,,,1,
1950511192.1644242949,2,,50,4,,,4,1
1008783935.1648920857,1,,16,3,,,2,1
1866560439.1649159280,1,3,6,,,,1,
1976140037.1644151400,7,4,56,5,2,,1,
58b5275d6029b32b050003da,1,,2,,,,1,
5dc4e5d2cb5acb3394352c4e,3,1,18,4,,,2,4
725029596.1647411252,3,5,6,,8,,2,
1803770953.1641173852,2,,14,,,,1,
1377826008.1641008881,1,,,,,,1,
421769382.1628085801,3,,27,,,,1,3
312814678.1649399234,1,2,8,,,,1,1
4d971977-e2e5-4f42-87ec-0395c2991136,2,8,13,,,,1,1
1320130548.1641914000,1,,3,,,,2,
167122389.1641771765,1,,2,,,,5,
1918990117.1649854624,1,1,2,,,,1,
620d9e674b6eef0084c7901a,1,1,9,,,,1,
856259528.1644929197,1,3,30,,,,2,1
1554586556.1651527638,1,,6,,,,1,
59c3df701ee76e52ed000745,1,,44,,,,2,
285028663.1648220964,1,2,3,,,,1,
1647955446.1649558342,1,,3,,,,1,
511897192.1642992792,1,,7,,,,1,
1519574322.1647450437,1,3,4,2,,,1,1
786769080.1648613897,2,9,8,,2,,2,
1118719136.1641877086,1,,2,,,,2,
372606583.1642662267,1,,9,,,,1,1
1324039230.1651990606,1,3,4,,,,1,
1499546939.1645196546,1,2,26,,,,1,2
5c713a5a1ee76e076b001b4a,1,,3,,,,1,
2131178483.1642425717,2,,17,,,,1,
2105043402.1641012630,1,,,,,,1,
826466127.1641455114,1,,,,,,1,
1764393379.1644306537,1,,5,,,,1,
639478479.1648801589,1,3,6,,,,1,
1569365026.1643170550,1,,2,,,,3,
5e3a3da05962b469c1f26d89,1,,37,1,,,1,
650857664.1652357853,2,,28,,,,1,5
376811620.1645693852,2,10,20,,2,,1,
950225487.1646226492,1,1,2,,,,1,
14903913.1647265245,1,2,3,,,,5,
1716588356.1644393889,1,29,12,,,,1,
729060867.1651056189,1,3,7,,,,1,
738572333.1652541864,2,2,10,,,,1,1
1160561564.1652320179,2,3,7,,,,1,
405010495.1653018254,1,,3,,,,1,
56d3ab559a31142d97001c6d,5,22,41,7,,,9,12
5e6f4f645962b469c1f6800f,1,8,4,,2,,2,
62497667.1649725860,2,6,35,9,,,1,
6a90747c-5997-471e-8b29-58705f80c5cb,1,,2,,,,2,
708650730.1642259844,3,,59,2,,,2,2
1219088941.1651133351,1,,3,,,,1,1
1925340606.1647805570,1,2,3,,,,1,
407476061.1641773798,1,,5,,,,1,
1559301456.1644570300,1,1,12,1,,,1,
296065768.1642676872,1,,25,,,,1,
2101047414.1646757437,1,1,3,,28,,1,
575007b9e7e9dd5bad000ac8,1,6,4,,,,1,
627372070.1646463043,2,4,11,1,,,1,1
1848233992.1646619209,2,11,24,2,6,4,1,
985905995.1647264078,2,1,9,,,,1,
719757939.1653475399,1,2,9,2,,,2,
416593938.1648013519,1,,2,,,,1,
613647951.1650130447,1,6,7,,,,1,
57996a669a3114700e001bbd,1,1,3,,1,,1,1
410388238.1646742104,4,,25,1,,,1,2
9774278.1640983632,1,,,,,,1,
50295955.1651930031,1,10,14,5,,,1,
1561904398.1641958632,1,1,19,,,,1,1
17703727.1654052609,1,36,53,,,1,1,
521333709.1641016210,1,,,,,,1,
1181107829.1642042384,1,,2,,,,1,
1513239330.1646757695,1,1,3,,,,1,
1729732242.1644808092,2,5,15,,,,1,
1278330637.1646205169,1,,3,,,,1,
852836665.1606908626,2,1,15,3,,1,1,
5a5c562c1ee76e475a001855,2,1,4,,1,1,1,3
585836289.1644821935,1,5,9,,,,1,
5a90faea1ee76e647500000b,1,5,8,,,,2,2
5cc9d37befec81638900a3cc,2,1,3,,,2,1,
1904052804.1647236234,2,,14,1,,,1,
1870880407.1649401968,1,34,42,,3,,1,
86696951.1642924763,1,7,35,1,,,2,
220148042.1643997521,1,,12,,,,1,
684397927.1643170843,1,1,20,,,,1,
687368074.1642315842,1,,3,,,,1,
654107697.1651796387,1,1,2,,,,1,
5a4f8d7a0e126646d9000ac1,1,,19,,,,2,
1241425533.1646961284,1,,3,,,,1,
5e4cf3985962b469c1f3cda3,1,,1,,,,1,
665374765.1644392156,2,1,47,5,,,1,
989582372.1652883800,2,25,29,,,1,1,1
1299280213.1641737792,1,,2,,,,1,
572191422.1651634425,1,,2,,,,1,
1049280249.1648470941,1,2,6,,,,1,
258625622.1643252550,2,,17,,,,1,
587210825.1642317514,1,,1,,,,1,
1027834252.1642672803,2,,70,,,,1,1
488191981.1652878629,1,,14,,,,1,2
1330485605.1641567988,1,,5,,,,2,
927628943.1641738291,2,,4,,,,1,
1153885518.1610512076,4,10,66,,1,,1,2
609886761.1641656095,1,,2,,,,1,
370886112.1653965718,1,1,5,,,,1,1
135152067.1642136490,2,,26,1,,,2,1
1906400730.1652255737,1,2,8,,,,2,
247504625.1648197463,1,,3,,,,2,2
5d1d90125962b477df06d72e,1,,15,,,,1,
1095300681.1649133659,1,6,23,4,,2,3,
1214071363.1644507042,1,5,12,,,,1,
208853085.1626339740,2,,5,,,,1,1
5ce66d2dcb5acb6c60120361,2,,7,,,,1,
176608172.1641032746,1,,,,,,1,
236d69e6-d0ce-4c6f-8d17-b4b69d145003,2,22,18,,21,,2,
1464091613.1654592084,1,12,32,2,2,,2,1
1119552947.1652691957,1,,29,1,,,1,1
34143037.1633777277,1,,3,,,,1,
510137841.1644506275,2,,84,1,,,1,
430489621.1648648915,1,2,3,,,,1,
84263022.1641914708,1,,3,,,,2,
483566269.1641821557,1,,3,,,,1,
718885874.1643979425,1,,10,1,,,1,
5d22f08697b27806cde63282,4,4,16,3,,,1,1
5899451ae7e9dd6253000031,6,,8,3,,2,2,8
1429363025.1649997908,1,1,3,,,,1,
5bbcd1934f27e85075001c8d,2,7,6,,3,,1,2
981001215.1648678483,1,3,4,,1,,1,
5f8baa395962b461ec5f3800,1,,37,,,,1,
1016924876.1646276223,1,2,4,,,,1,
582aebe5e7e9dd72cc00010d,2,32,26,7,,2,3,4
93bf331f-2049-4c9d-869a-e0acea6faccd,1,1,2,,,,1,
454218289.1650774481,1,,5,,,,2,
5d2c55961c4dbe005d4dfae4,2,1,4,,1,,1,1
1384510949.1648543313,1,,10,4,,,1,
958719046.1641567751,1,,6,,,,5,
1019711197.1651567393,1,,5,,,,1,
1095076900.1653917435,1,2,3,,1,,1,
442963795.1652188128,2,,5,1,,,1,1
1598713807.1649262595,1,1,2,,,,1,
1658001504.1647938037,2,4,11,,,,1,
5aae81c00e12660bde000c50,2,,11,1,,1,1,5
d6d33535-a663-4686-81af-c8f2ca3df0f4,3,,17,,,,2,
1715126397.1642160923,3,,16,,,,3,
5d5f79875962b418bde74a19,2,3,7,1,,,1,
1095348582.1630370122,2,1,11,1,,,1,1
ff5d955a-51a3-46d5-a248-3756facceec0,1,,3,2,,,1,2
1280764012.1643153860,1,,6,,,,2,
d53f83b7-af59-452b-8ede-43857a2a5a04,1,,3,,,,1,
1826420266.1641526890,1,,1,,,,3,
352863570.1652230242,2,25,23,,,,1,
1296467770.1650254824,1,1,2,,,,1,
734280482.1649752745,2,,12,3,,,1,1
913561321.1641906798,2,,4,,,,1,
1493555295.1642086938,1,,2,,,,1,
78620382.1650974366,2,3,6,,,,1,
947249684.1652144545,1,,9,,,,1,
151611448.1646733899,1,7,6,,4,,1,
1624583104.1640748265,1,,1,,,,1,
c5b8772d-f3bf-4e57-aa7b-71943f7712ae,1,,3,,,,1,3
1aee39d7-af82-4f18-b950-f11880e34ee9,1,15,6,,1,1,1,
679881315.1645193942,1,,6,,,,1,
336487246.1644944863,1,3,16,,,,1,
811620837.1641617546,2,4,30,,,,1,
5f09b938cb5acb59bba4bcd7,2,5,39,,,,3,1
146440445.1649265260,1,3,11,,,,1,
1108323770.1650993711,1,25,31,1,1,,1,
763232667.1647835852,1,,12,4,,,1,
1228966208.1641643469,1,,2,,,,5,
1552058576.1647828034,1,4,6,,,,1,
1664667873.1647493783,1,,3,,,,1,
1307332392.1645666635,1,1,11,,,,1,
874711163.1643252371,1,7,74,,,,1,
2096494396.1650279852,2,1,8,,,,1,
1884826150.1645008840,3,4,6,,3,,2,
361827996.1646541717,1,14,13,1,,,2,
07d7a751-d21c-4fab-8266-87be2305c8ff,2,,9,,,,1,
5e63bcdc5962b469c1f592a4,2,8,14,,1,1,1,
1281918295.1652419060,1,5,12,,,3,1,
59799635e7e9dd68d600006d,1,,4,3,,,1,
60ea51adf9cdc500752d1243,1,,5,,,,1,
234550467.1642225498,1,,17,1,,,1,
5b77e13b0e126675b0001046,1,,5,,1,,1,1
2138064585.1648269137,1,1,2,,,,2,
1893293528.1650385840,1,1,11,,,,2,
455950429.1654666865,1,2,4,,,,1,
a2e092c2-7052-46a0-8cde-11a6e9fe4bf5,1,1,2,,,,1,4
18f5c8a3-3d8b-4233-992e-9c51467ca57c,4,2,9,,,,1,1
1939644688.1647395746,1,,4,,,,1,1
57fe4111e7e9dd236e000002,3,,8,1,,,1,1
154279533.1650088839,1,,5,2,,,1,
124184123.1641632726,1,,12,1,,,3,2
5cfd3c3102e362005c62b011,1,2,2,,,,1,
872958121.1650407850,1,2,9,,,,1,
1714467447.1646661765,1,,4,,,,2,
137534829.1641906070,1,,13,,,,2,
1751798139.1642869324,1,3,26,2,1,,2,
57297b4d9a3114246101a3ae,2,4,6,3,,2,1,1
5d6a834a97b2787cc7643bfc,1,1,32,,2,1,1,
56e3c7d49a3114445f0003c2,1,1,4,,,,1,1
687082299.1641009740,1,,,,,,1,
1363643987.1651974581,2,23,34,,,,3,
1093440977.1631196057,1,,3,,,,1,
388033296.1644114892,1,2,14,,,,1,
1739686251.1652691157,1,2,4,,,,1,1
5eaefacacb5acb2c03f9471d,1,5,5,,,,1,1
1383412369.1647005756,1,2,4,,,,1,
62239973.1646737839,1,,4,,,,1,
f7427c87-5ced-484f-bfa8-9c01761db50e,1,16,46,,1,,1,
1718550236.1642052129,1,,2,,,,1,
545244172.1641629882,2,,12,,,,5,
1079085684.1643044301,1,,30,,,,10,
10201855.1654142167,1,,4,,,,1,1
242535930.1637256910,2,3,38,4,,,1,
1163000646.1646842934,2,,8,1,,2,2,2
1112203367.1641593811,1,,3,,,,7,
523867125.1602400098,1,6,46,1,,,1,1
1146768518.1640692905,1,,3,,,,3,
4d8d616a-0b3b-4d57-83ca-30593c776510,1,,20,,,,2,
1974342684.1647609723,1,1,2,,,,1,
822085307.1653378298,1,,5,,,,2,2
1997667990.1646382977,1,2,3,,1,,1,
882198008.1653295795,2,11,10,,,,1,
5d833cf4b00e8c005d5165b1,2,7,9,1,,1,1,
1926479502.1644331605,5,,70,10,2,,1,1
365602970.1653814174,1,,2,,,1,1,1
871791228.1654032559,1,21,26,,,,1,1
2048384006.1644476988,2,5,124,,2,,1,
475021418.1648625248,1,,2,,,,1,
372196411.1643252360,2,6,48,2,,,1,
1321555848.1644561807,1,,9,,,,1,
1547003494.1643288670,1,,15,,,,3,
1289393284.1648880699,1,8,14,2,,,1,
2141899106.1647868368,1,2,3,,,,4,
340265990.1645509382,1,1,26,1,,,1,1
313344823.1647266777,1,,4,,,,1,
976798547.1647398277,1,1,2,,3,1,3,
1329957254.1643961181,1,,37,1,,1,1,
1347499095.1644308882,1,,47,2,,,3,
5badf4d04f27e86a24004404,1,1,2,,,,1,
267400862.1649915913,1,4,3,,,,1,
b4d31506-e2f6-4e8a-90c8-d9cc779e9745,2,,4,,,,2,
161342985.1646056342,3,3,13,,,2,1,
825219621.1643255912,1,,7,,,,1,
f5e28514-dfc8-4e04-8386-7e593cd5e8e7,1,20,18,3,,,2,2
178088990.1650563073,1,2,3,,,,1,
5cdc4eecefec814977001b35,3,7,9,1,,2,1,1
288835810.1640836134,4,11,93,,2,1,1,
442333881.1651903391,1,2,4,,,,1,
1597369834.1653831028,2,1,4,,,,1,2
57a6b3529a311466ad0001af,1,,1,,,,1,1
1367195256.1648161002,1,3,6,,1,,1,
1342390871.1645808532,3,13,14,1,,,1,
1720295742.1645945615,1,,2,2,,,1,
2006166107.1642055933,1,,3,,,,2,
2088258751.1642822891,2,1,37,2,,,1,
781186513.1640857978,1,,,,,,1,
1483907349.1637900879,1,,5,2,,1,1,
1465651191.1641025064,1,,,,,,1,
1427920968.1641411142,1,,,,,,1,
f98241c3-e7dd-4c38-8d56-10362410039b,2,,13,1,,1,1,1
553527152.1641719090,1,,13,2,,,2,
1387052212.1650425147,2,4,5,,,,1,
37041489-d6d8-4d4b-9cc9-4ffbb7d5acfb,1,9,7,,,,1,
502516320.1634262430,4,,42,3,,,3,1
1091221812.1649976047,1,1,2,,,,1,
1846949180.1641252657,1,,,,,,1,
439543232.1643035713,1,,6,,,,1,
482802273.1627550846,1,,18,,,,1,1
1055287306.1653316634,1,2,3,,,,1,
427744824.1641905810,1,3,22,,4,,1,
742431221.1641784476,1,,5,,,,1,
d2b49fd5-300e-4138-a714-5ac0bbebf5d7,1,4,4,,,,1,1
216928234.1645331489,1,,22,,,,1,1
2112460878.1644207615,1,,5,,,,1,
1291759881.1651664929,2,,3,,,,1,1
265473602.1642851999,1,,7,,,,3,
5863a80f9a3114066f000051,6,,32,,,,1,
509238790.1654051493,1,23,25,,,,1,1
576e87b2e7e9dd60b4002b0a,2,14,24,5,1,3,2,1
2138193288.1651411225,1,,2,,,,1,
52599820.1645148087,3,1,40,4,,,1,1
5ee728ca5962b434cb276865,1,1,3,,,,1,
1481184602.1646204732,1,2,3,,1,,6,
156bdcee-4774-48be-9855-9a56c5ebb8fd,2,3,70,,2,,1,1
1695115483.1641686782,1,,1,,,,1,
1561019267.1654528163,3,,11,,,,1,1
5dd37d5fcb5acb5613c408f5,1,12,23,7,3,,1,1
1106055681.1642320397,2,19,32,,1,,2,1
138187391.1646709932,1,,3,,,,1,
1206535056.1649405482,2,,4,,,,1,
1576343838.1646989044,2,9,17,,,2,1,
5b4375216029b3679600062c,1,,2,1,,,1,
1899324911.1636434419,1,1,16,,,,1,
1400835266.1636543988,1,,3,,,,1,
1415363465.1642166213,1,,2,,,,1,
1753417742.1650919387,1,,2,,,,1,
691965021.1650706035,1,,3,2,,,1,
326524222.1641699591,1,,3,,,,1,
d2607eb9-968f-48b0-b5d2-247b72ff7afc,2,1,7,3,,,1,2
159450579.1647833760,1,1,5,2,,,1,
567112704.1642521315,3,6,29,,,,1,
911040528.1644566869,1,,13,,,,1,
176094606.1645209402,2,3,30,,,,1,
1285774054.1652841926,2,7,20,,,1,2,4
86021898.1646646826,1,2,3,,,,1,
5e92cb63cb5acb2c03f887f7,1,4,9,1,3,,1,1
1836112707.1641697917,1,,2,,,,4,
1444988525.1647568063,1,3,16,,,,1,1
48f66ed5-0f77-4d12-97e9-f69888105176,1,11,39,,,,2,
997418990.1648513773,1,,7,1,,,1,
546281641.1646469555,3,4,5,,,,1,
212201886.1642725437,1,,7,,,,29,
5cee78fd5962b43a40ad4ba3,2,,4,1,,,1,
2057590494.1648886706,1,,4,,,,1,
975335046.1643518236,1,1,34,2,,,1,1
1672454712.1630771709,1,2,4,1,,,2,
1956154844.1642163875,1,1,6,,,,1,1
572012667.1646908126,1,1,3,,,,2,
1546755030.1642142139,1,,4,,,,1,
679835e2-af0f-45f1-8529-e7b46bc4fab5,2,,32,,,,4,
1623688526.1641006820,1,,,,,,1,
1000677688.1647989067,1,3,6,,1,1,1,
1166716966.1643334113,1,,10,,,,1,
5a2955481ee76e32a600033c,1,,2,,,,1,
316786473.1643011906,1,,3,,,,1,
665204785.1646645754,2,2,3,,,,3,
173696446.1647904587,1,1,3,,,,1,
960945989.1641568920,1,,3,,,,1,
dc1c0e27-9b33-4622-839d-2777f8f290a4,1,,1,,,,1,
1024985364.1651490887,1,1,3,,,,1,
1438854620.1652857075,2,4,10,,,,1,1
1654537328.1641712876,1,,3,,,,4,
1819909142.1624893340,1,5,9,,1,,1,
576123239a31144448000f67,1,,,,,,1,
57f870a39a3114681900002e,1,,10,,,,2,
1536858660.1641475657,1,,,,,,1,
2146517600.1642499471,1,3,24,,,,1,2
1321413564.1646269577,1,,5,3,,,1,
1371638897.1641826034,1,,5,,,,2,
1041279577.1648228405,1,,5,1,,,1,
323519076.1648521447,1,3,3,,,,1,
26347663.1641600232,1,,5,,,,3,
1344433116.1648453361,1,1,22,2,,,1,
674109178.1628183417,1,,1,,,,1,
1217838076.1642046353,1,2,14,,,,1,1
1583473683.1640056437,2,,38,7,,,2,1
1008988214.1644478344,1,,20,,,,1,1
2022874039.1641009003,1,,,,,,1,
1943251571.1644386952,1,,21,,,,2,
326169085.1632813357,2,1,9,,,,3,1
6f21ae22-3dcc-40f2-8440-85dc6bfa361f,1,18,31,7,2,,2,
774708341.1651734233,1,1,2,,,,1,
2008963259.1642426065,2,1,29,,,,1,
1692879431.1641854377,1,,2,,,,1,
403035741.1646443149,1,,2,,,,1,
590670782.1642393329,1,,4,,,,2,
687992845.1649418870,1,4,5,,,,1,
253679014.1638325055,1,,3,,,,1,
